id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
e1_01605,e1.bin,1554546,1557244,2698, <7811> <D011>                                                             <2812>                                                                                                                               <FFFF> <FFFF><FFFF><0301><0200>a<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <B014> <0301><0200>f<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <D014> <0301><0200>f<0980>  <FFFF><FFFF>  <FF00>   <8900> <FFFF><FFFF>  <FF00>   <F014> <0301><0200>d<0680>  <2800> <FFFF><FFFF>  <FF00>   <1015> <0301><0200>d<0A80>  <2900> <FFFF><FFFF>  <FF00>   <3015> <0301><0200>b<0980>  <AC00> <FFFF><FFFF>  <FF00>   <0814> <0201><0200>j<0880>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>a<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <B014> <0301><0200>f<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <D014> <0301><0200>f<0980>  <FFFF><FFFF>  <FF00>   <8900> <FFFF><FFFF>  <FF00>   <F014> <0301><0200>d<0680>  <2800> <FFFF><FFFF>  <FF00>   <1015> <0301><0200>d<0A80>  <2900> <FFFF><FFFF>  <FF00>   <3015> <0301><0200>b<0980>  <AC00> <FFFF><FFFF>  <FF00>   <0814> <0201><0200>j<0880>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <AC00> <FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e1_01606,e1.bin,1559436,1559922,486,<FF4D><0E00><FF60> <FF67><2801><FF55> <B818> <FF68> <FF61> <FF81><6800><FF6C><0F00><FF66><0700><FF66><1000><FF66><1100><FF6C><0A00><FF4D><3C00><FF81><6800><FF6C><0F00><FF66> <FF66>`<FF66><0200><FF66><0300><FF66><0400><FF66><0500><FF66><0600><FF6C><0A00><FF24><AC00><FF24><A800><FF24><AA00><FF2B><2C03><0200> <FF21>   <FF24><2D01><FF60> <FF67><2801><FF55> <981A> <FF68> <FF67><0001><FF55> <D01A> <FF54> <4814> <FF54>`<9014> <FF61> <FF21>   <FF68> <FF67><2801><FF55> <701B> <FF68> <FF61> <FF81><6800><FF6C><0F00><FF66> <FF66>`<FF66><0200><FF66><0300><FF66><0400><FF66><0500><FF66><0600><FF6C><0A00><FF2B><2C03><0200> <FF68> <FF67><2801><FF55> <A01B> <FF68> <FF61> <FF21>   <FF60> <FF67><0401><FF55> <A01C> <FF68> <FF61> <FF21>   <FF60> <FF67><0501><FF55> <C81C> <FF68> <FF61> <FF21>   <FF60> <FF67><0301><FF55> <F81C> <FF68> <FF61> <FF21>   <FF60> <FF67><0601><FF55> <181D> <FF68> <FF61> <FF21>   <FF60> <FF67><0701><FF55> <D81E> <FF68> <FF61> <FF21>   <FF1B>Night Queen<FF03>Hmhm,,carácter repetido dominante (probable relleno gráfico),revisar
e1_01607,e1.bin,1559928,1560236,308, You came all the way up here?<FF02><FF04><FF1B>Night Queen<FF03>It would have been easier if you'd just<FF03>waited for the Eternal Night to fall!<FF02><FF04><FF1B>Night Queen<FF03>But if you insist,,,pendiente
e1_01608,e1.bin,1560242,1560442,200, I shall grant your<FF03>wish with despair!<FF02><FF04><FF1B>Night Queen<FF03>You won't find me as easy as Tomomi!<FF05><1E00><FF03>Hmhmhmhm,,,pendiente
e1_01609,e1.bin,1560448,1560636,188,<FF02><FF01>  <FF1B>Masked girl<FF03>Why are you trying so hard to protect<FF03>this place?<FF02><FF04><FF1B>Masked girl<FF03>I hate school,,,pendiente
e1_01610,e1.bin,1560642,1561032,390," <FF05><1E00>I wish it would<FF03>disappear from the face of the earth.<FF02><FF01> <FF1B>Masked man<FF03>Allow us to assist you, Night Queen!<FF02><FF04><FF1B>Masked man<FF03>Though it's a bit crowded here for the<FF03>three of us to combine our strength",,,pendiente
e1_01611,e1.bin,1561038,1561698,660,<FF02><FF04><FF1B>Masked man<FF03>I invite you all to the uppermost floor!<FF05><1E00><FF03>You may take your time in coming to us!<FF02><FF01>   <FF1B>Masked man<FF03>Are you ready?<FF02><FF01><FF1B>Masked man<FF03>Have you made your preparations to<FF03>advance to the next floor?<FF02><FF0E> <FF01>   <FF1B>Masked man<FF03>Very well!<FF02><FF01><FF1B>Masked man<FF03>Then resume your training!<FF02><FF04><FF1B>Masked man<FF03>Whether this side or that prevails in<FF03>the end,,,pendiente
e1_01612,e1.bin,1561704,1561862,158, It's no concern of mine!<FF02><FF01> <FF1B>Yukino<FF03>Let's go.<FF02><FF01> <FF1B>Ayase<FF03>I'm all set.<FF02><FF01>   <FF1B>Nanjo<FF03>,,,pendiente
e1_01613,e1.bin,1561874,1562054,180,<FF02><FF01> <FF1B>Brown<FF03>Our happy ending's just around the corner!<FF03>And once this place is back to normal,,,pendiente
e1_01614,e1.bin,1562060,1562630,570,"<FF02><FF04><FF1B>Brown<FF03>There'll be a new school legend--the<FF03>amazing Brown and his decent flunkies.<FF02><FF04><FF1B>Brown<FF03>Mwahahahah. <FF05><1E00>C'mon, let's get to it.<FF02><FF01>  <FF1B>Elly<FF03>I'm glad this freezing cold won't last<FF03>much longer!<FF02><FF01><0C00> <5015> <8817> <B818> <981A> <D01A> <701B> <A01B> <A01C> <C81C> <F81C> <181D> <D81E>                                                                <FFFF><1600><FFFF>",,,pendiente
e1_01615,e1.bin,1562642,1565912,3270,<FFFF><5200><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF> <FFFF><D012> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C>  <0A08>` <F810>  <FFFF><FF00>                                                                                                                                                                                                   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>     <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00><FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>        ,,carácter repetido dominante (probable relleno gráfico),revisar
e1_01616,e1.bin,1566212,1567152,940,                                                                                                                                                                                                                                                                                                                                                                                          <FF26><5700><6011> <FF60> <FF55> <8011> <FF67><0001><FF55> <F011> <FF54> <4011> <FF68> <FF55> <6012> <FF61> <FF2C>`<090B> <FF21>   <FF68> <FF61> <FF24><5700><FF4B> <FF25><5700><FF2C>`<090B> <FF21> <FF60> <FF55> <6012> <FF61> <FF25><5700><FF2C>`<090B> <FF21> <FF1B>Agastya Tree<FF03>Young ones,,carácter repetido dominante (probable relleno gráfico),revisar
e1_01617,e1.bin,1567158,1567430,272," Your presence is welcome!<FF02><FF01> <FF1B>Agastya Tree<FF03>Will you inscribe your story on me?<FF02><FF0E> <FF01>   <FF1B>Agastya Tree<FF03>Take care on your journey, young ones",,,pendiente
e1_01618,e1.bin,1567436,1568876,1440,<FF02><FF01><0300> <8011> <F011> <6012>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <FFFF><0300><FFFF><FFFF><FFFF><2200><FFFF><FFFF><FFFF><FFFF><7600><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0500><FFFF><C812> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0200><100B>` <B011>  <FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e1_01619,e1.bin,1568882,1571580,2698, <5811>                                                                                                                                                                                               <FFFF> <FFFF><FFFF><0301><0200>f<0680>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>e<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>e<0480>  <FFFF><FFFF>  <FF00>   <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301><0200>d<0680>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301><0200>c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301><0200>c<0880>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>f<0680>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>e<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>e<0480>  <FFFF><FFFF>  <FF00>   <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301><0200>d<0680>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301><0200>c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301><0200>c<0880>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e1_01620,e1.bin,1573292,1575020,1728, <E801><FF60> <FF55> <D811> <FF55> <3012> <FF55> <7812> <FF61> <FF28><2000>  <FF1B>Night Queen<FF03>I've been waiting for you!<FF02><FF01>   <FF1B>Masked girl<FF03>No more school. Ever.<FF02><FF01><FF1B>Masked man<FF03>Let's see what you can do!<FF02><FF01><0300> <D811> <3012> <7812>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     <FFFF><2800><FFFF><FFFF><FFFF><7800><FFFF><FFFF><FFFF><FFFF><7600><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0500><FFFF><7815> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0200><100B>` <5811>  <FFFF>,,,pendiente
